IMUDataRawSeq,IMUDataRawTime,IMUDataRawOrienQx,IMUDataRawOrienQy,IMUDataRawOrienQz,IMUDataRawOrienQw,IMUDataRawOrienCovElems0,IMUDataRawOrienCovElems1,IMUDataRawOrienCovElems2,IMUDataRawOrienCovElems3,IMUDataRawOrienCovElems4,IMUDataRawOrienCovElems5,IMUDataRawOrienCovElems6,IMUDataRawOrienCovElems7,IMUDataRawOrienCovElems8,IMUDataRawAngVelX,IMUDataRawAngVelY,IMUDataRawAngVelZ,IMUDataRawAngVelCovElems0,IMUDataRawAngVelCovElems1,IMUDataRawAngVelCovElems2,IMUDataRawAngVelCovElems3,IMUDataRawAngVelCovElems4,IMUDataRawAngVelCovElems5,IMUDataRawAngVelCovElems6,IMUDataRawAngVelCovElems7,IMUDataRawAngVelCovElems8,IMUDataRawLinearAccX,IMUDataRawLinearAccY,IMUDataRawLinearAccZ,IMUDataRawLinearAccCovElems0,IMUDataRawLinearAccCovElems1,IMUDataRawLinearAccCovElems2,IMUDataRawLinearAccCovElems3,IMUDataRawLinearAccCovElems4,IMUDataRawLinearAccCovElems5,IMUDataRawLinearAccCovElems6,IMUDataRawLinearAccCovElems7,IMUDataRawLinearAccCovElems8
2752,384431829598614,-0.03108536824584007,-0.007616852410137653,0.7924612760543823,0.6090819239616394,0,0,0,0,0,0,0,0,0,-0.07999999821186066,-0.09000000357627869,0.09000000357627869,0,0,0,0,0,0,0,0,0,-0.009999999776482582,-0.03999999910593033,1.100000023841858,0,0,0,0,0,0,0,0,0
2753,384431853023988,-0.03108536824584007,-0.007616852410137653,0.7924612760543823,0.6090819239616394,0,0,0,0,0,0,0,0,0,-0.009999999776482582,-0.119999997317791,-0.02999999932944775,0,0,0,0,0,0,0,0,0,-0.03999999910593033,-0.01999999955296516,1.159999966621399,0,0,0,0,0,0,0,0,0
2754,384431877146945,-0.03108536824584007,-0.007616852410137653,0.7924612760543823,0.6090819239616394,0,0,0,0,0,0,0,0,0,0.03999999910593033,0.1299999952316284,-0.01999999955296516,0,0,0,0,0,0,0,0,0,-0.1000000014901161,-0.02999999932944775,1.070000052452087,0,0,0,0,0,0,0,0,0
2755,384431901272905,-0.03504422307014465,-0.004567396827042103,0.7924484014511108,0.6089142560958862,0,0,0,0,0,0,0,0,0,-0.05999999865889549,0.07999999821186066,0.119999997317791,0,0,0,0,0,0,0,0,0,-0.05000000074505806,-0.02999999932944775,1.059999942779541,0,0,0,0,0,0,0,0,0
2756,384431925371069,-0.03108536824584007,-0.007616852410137653,0.7924612760543823,0.6090819239616394,0,0,0,0,0,0,0,0,0,-0.1599999964237213,-0.1800000071525574,0.07999999821186066,0,0,0,0,0,0,0,0,0,0.03999999910593033,-0.009999999776482582,1.110000014305115,0,0,0,0,0,0,0,0,0
2757,384431949148793,-0.02712574042379856,-0.01066611614078283,0.7924544811248779,0.6092342734336853,0,0,0,0,0,0,0,0,0,-0.1099999994039536,-0.3199999928474426,-0.1700000017881393,0,0,0,0,0,0,0,0,0,-0.02999999932944775,-0,1.100000023841858,0,0,0,0,0,0,0,0,0
2758,384431973272456,-0.02717873081564903,-0.01053035538643599,0.7893984317779541,0.6131889820098877,0,0,0,0,0,0,0,0,0,-0.02999999932944775,-0.1800000071525574,-0.25,0,0,0,0,0,0,0,0,0,-0.1700000017881393,-0.01999999955296516,1.149999976158142,0,0,0,0,0,0,0,0,0
2759,384431996720050,-0.03112306632101536,-0.00746132992208004,0.7894060611724854,0.613036572933197,0,0,0,0,0,0,0,0,0,0.02999999932944775,0.1400000005960464,0.2000000029802322,0,0,0,0,0,0,0,0,0,-0.1400000005960464,-0.1000000014901161,1.090000033378601,0,0,0,0,0,0,0,0,0
2760,384432021183601,-0.03108536824584007,-0.007616852410137653,0.7924612760543823,0.6090819239616394,0,0,0,0,0,0,0,0,0,-0.1099999994039536,-0.05999999865889549,0.4699999988079071,0,0,0,0,0,0,0,0,0,0.09000000357627869,-0.01999999955296516,1.090000033378601,0,0,0,0,0,0,0,0,0
2761,384432044945516,-0.02707207016646862,-0.01080161053687334,0.7954906821250916,0.6052643656730652,0,0,0,0,0,0,0,0,0,0.009999999776482582,-0.1899999976158142,0.05999999865889549,0,0,0,0,0,0,0,0,0,0.009999999776482582,-0.03999999910593033,1.210000038146973,0,0,0,0,0,0,0,0,0
2762,384432069068523,-0.02707207016646862,-0.01080161053687334,0.7954906821250916,0.6052643656730652,0,0,0,0,0,0,0,0,0,0.119999997317791,0.2300000041723251,0.009999999776482582,0,0,0,0,0,0,0,0,0,-0.07000000029802322,-0.07000000029802322,1.190000057220459,0,0,0,0,0,0,0,0,0
2763,384432093170764,-0.0280209593474865,-0.003794617019593716,0.7955257296562195,0.6052597165107727,0,0,0,0,0,0,0,0,0,0.1599999964237213,0.2000000029802322,0.1899999976158142,0,0,0,0,0,0,0,0,0,0.02999999932944775,-0.05999999865889549,0.9599999785423279,0,0,0,0,0,0,0,0,0
2764,384432117295910,-0.02404542081058025,-0.006824036128818989,0.7955347299575806,0.6053921580314636,0,0,0,0,0,0,0,0,0,-0.05000000074505806,-0.2099999934434891,-0.03999999910593033,0,0,0,0,0,0,0,0,0,-0,-0.02999999932944775,1.110000014305115,0,0,0,0,0,0,0,0,0
2765,384432141067415,-0.02404542081058025,-0.006824036128818989,0.7955347299575806,0.6053921580314636,0,0,0,0,0,0,0,0,0,0,-0.1400000005960464,-0.03999999910593033,0,0,0,0,0,0,0,0,0,-0.119999997317791,-0.05000000074505806,1.159999966621399,0,0,0,0,0,0,0,0,0
2766,384432165195473,-0.02404542081058025,-0.006824036128818989,0.7955347299575806,0.6053921580314636,0,0,0,0,0,0,0,0,0,0.1299999952316284,0.1700000017881393,0.2300000041723251,0,0,0,0,0,0,0,0,0,-0.01999999955296516,-0.05999999865889549,1.120000004768372,0,0,0,0,0,0,0,0,0
2767,384432188905558,-0.02404542081058025,-0.006824036128818989,0.7955347299575806,0.6053921580314636,0,0,0,0,0,0,0,0,0,0.03999999910593033,0.1599999964237213,0.1299999952316284,0,0,0,0,0,0,0,0,0,0.03999999910593033,-0.03999999910593033,1.090000033378601,0,0,0,0,0,0,0,0,0
2768,384432213416892,-0.02404542081058025,-0.006824036128818989,0.7955347299575806,0.6053921580314636,0,0,0,0,0,0,0,0,0,0.07999999821186066,-0.119999997317791,-0.01999999955296516,0,0,0,0,0,0,0,0,0,-0.02999999932944775,-0.05999999865889549,1.129999995231628,0,0,0,0,0,0,0,0,0
2769,384432236865176,-0.02404542081058025,-0.006824036128818989,0.7955347299575806,0.6053921580314636,0,0,0,0,0,0,0,0,0,0.119999997317791,0.03999999910593033,0.009999999776482582,0,0,0,0,0,0,0,0,0,-0.05000000074505806,-0.05000000074505806,1.179999947547913,0,0,0,0,0,0,0,0,0
2770,384432260966053,-0.02101817354559898,-0.002846295014023781,0.7955589294433594,0.6055048704147339,0,0,0,0,0,0,0,0,0,0.2000000029802322,0.1599999964237213,0.07999999821186066,0,0,0,0,0,0,0,0,0,0.009999999776482582,-0.05999999865889549,1.029999971389771,0,0,0,0,0,0,0,0,0
2771,384432285439464,-0.02101817354559898,-0.002846295014023781,0.7955589294433594,0.6055048704147339,0,0,0,0,0,0,0,0,0,0.05999999865889549,-0.01999999955296516,-0.05999999865889549,0,0,0,0,0,0,0,0,0,-0.01999999955296516,-0.03999999910593033,1.110000014305115,0,0,0,0,0,0,0,0,0
2772,384432308863540,-0.02499432489275932,0.0001830421388149261,0.7955347299575806,0.6053921580314636,0,0,0,0,0,0,0,0,0,0.1000000014901161,0.03999999910593033,-0.05000000074505806,0,0,0,0,0,0,0,0,0,-0.05999999865889549,-0.07000000029802322,1.120000004768372,0,0,0,0,0,0,0,0,0
2773,384432333080970,-0.02499432489275932,0.0001830421388149261,0.7955347299575806,0.6053921580314636,0,0,0,0,0,0,0,0,0,0.09000000357627869,0.03999999910593033,-0.05000000074505806,0,0,0,0,0,0,0,0,0,-0.05000000074505806,-0.03999999910593033,1.080000042915344,0,0,0,0,0,0,0,0,0
2774,384432357522536,-0.02499309740960598,0.0003080107271671295,0.7924978733062744,0.6093622446060181,0,0,0,0,0,0,0,0,0,0.1299999952316284,-0.009999999776482582,-0.05000000074505806,0,0,0,0,0,0,0,0,0,-0.1000000014901161,-0.07000000029802322,1.100000023841858,0,0,0,0,0,0,0,0,0
2775,384432381266741,-0.02499309740960598,0.0003080107271671295,0.7924978733062744,0.6093622446060181,0,0,0,0,0,0,0,0,0,0.07000000029802322,0.07000000029802322,0.05000000074505806,0,0,0,0,0,0,0,0,0,-0.009999999776482582,-0.07999999821186066,1.029999971389771,0,0,0,0,0,0,0,0,0
2776,384432405298391,-0.02103214338421822,-0.002741169184446335,0.7925215363502502,0.6094750761985779,0,0,0,0,0,0,0,0,0,-0.1400000005960464,-0.1299999952316284,-0.09000000357627869,0,0,0,0,0,0,0,0,0,0.05000000074505806,-0.03999999910593033,1.100000023841858,0,0,0,0,0,0,0,0,0
2777,384432429113310,-0.02103214338421822,-0.002741169184446335,0.7925215363502502,0.6094750761985779,0,0,0,0,0,0,0,0,0,0.01999999955296516,-0.119999997317791,-0.3199999928474426,0,0,0,0,0,0,0,0,0,-0.07000000029802322,-0.03999999910593033,1.230000019073486,0,0,0,0,0,0,0,0,0
2778,384432453237918,-0.0249912440776825,0.000432971864938736,0.7894411683082581,0.6133171916007996,0,0,0,0,0,0,0,0,0,0.2199999988079071,0.119999997317791,-0.1899999976158142,0,0,0,0,0,0,0,0,0,-0.1899999976158142,-0.05999999865889549,1.029999971389771,0,0,0,0,0,0,0,0,0
2779,384432477011183,-0.0249912440776825,0.000432971864938736,0.7894411683082581,0.6133171916007996,0,0,0,0,0,0,0,0,0,-0.05000000074505806,0.09000000357627869,0.2800000011920929,0,0,0,0,0,0,0,0,0,-0.07000000029802322,-0.07999999821186066,0.9900000095367432,0,0,0,0,0,0,0,0,0
2780,384432501461202,-0.02499309740960598,0.0003080107271671295,0.7924978733062744,0.6093622446060181,0,0,0,0,0,0,0,0,0,-0.2099999934434891,-0.1800000071525574,0.2899999916553497,0,0,0,0,0,0,0,0,0,0.07000000029802322,-0.03999999910593033,1.190000057220459,0,0,0,0,0,0,0,0,0
2781,384432525235340,-0.02103214338421822,-0.002741169184446335,0.7925215363502502,0.6094750761985779,0,0,0,0,0,0,0,0,0,0.07000000029802322,-0.239999994635582,-0,0,0,0,0,0,0,0,0,0,0.01999999955296516,-0.01999999955296516,1.200000047683716,0,0,0,0,0,0,0,0,0
2782,384432549358737,-0.02103214338421822,-0.002741169184446335,0.7925215363502502,0.6094750761985779,0,0,0,0,0,0,0,0,0,0.239999994635582,0.1599999964237213,-0.119999997317791,0,0,0,0,0,0,0,0,0,-0.1000000014901161,-0.07000000029802322,1.090000033378601,0,0,0,0,0,0,0,0,0
2783,384432572783443,-0.02499309740960598,0.0003080107271671295,0.7924978733062744,0.6093622446060181,0,0,0,0,0,0,0,0,0,-0.009999999776482582,0.25,0.07999999821186066,0,0,0,0,0,0,0,0,0,0.009999999776482582,-0.07000000029802322,0.9900000095367432,0,0,0,0,0,0,0,0,0
2784,384432597235180,-0.02103214338421822,-0.002741169184446335,0.7925215363502502,0.6094750761985779,0,0,0,0,0,0,0,0,0,-0.1299999952316284,-0.1800000071525574,-0.07999999821186066,0,0,0,0,0,0,0,0,0,-0.009999999776482582,-0.01999999955296516,1.25,0,0,0,0,0,0,0,0,0
2785,384432621358898,-0.02103214338421822,-0.002741169184446335,0.7925215363502502,0.6094750761985779,0,0,0,0,0,0,0,0,0,0.2300000041723251,-0.05999999865889549,-0.119999997317791,0,0,0,0,0,0,0,0,0,-0.1099999994039536,-0.009999999776482582,1.159999966621399,0,0,0,0,0,0,0,0,0
2786,384432644806285,-0.02192436158657074,0.004380155354738235,0.7894291281700134,0.6134344339370728,0,0,0,0,0,0,0,0,0,0.2700000107288361,0.25,0.01999999955296516,0,0,0,0,0,0,0,0,0,-0.119999997317791,-0.1000000014901161,1.009999990463257,0,0,0,0,0,0,0,0,0
2787,384432669258172,-0.02590690925717354,0.007319397293031216,0.7924277186393738,0.6093713641166687,0,0,0,0,0,0,0,0,0,-0.1800000071525574,0.1500000059604645,0.2199999988079071,0,0,0,0,0,0,0,0,0,0,-0.02999999932944775,1.019999980926514,0,0,0,0,0,0,0,0,0
2788,384432693382371,-0.02499309740960598,0.0003080107271671295,0.7924978733062744,0.6093622446060181,0,0,0,0,0,0,0,0,0,-0.1400000005960464,-0.239999994635582,0.07999999821186066,0,0,0,0,0,0,0,0,0,-0.02999999932944775,-0.02999999932944775,1.190000057220459,0,0,0,0,0,0,0,0,0
2789,384432717155877,-0.02499309740960598,0.0003080107271671295,0.7924978733062744,0.6093622446060181,0,0,0,0,0,0,0,0,0,0.1000000014901161,-0.1500000059604645,0.05000000074505806,0,0,0,0,0,0,0,0,0,-0.05999999865889549,0.009999999776482582,1.179999947547913,0,0,0,0,0,0,0,0,0
2790,384432741257441,-0.02194598689675331,0.004270479083061218,0.7924864292144775,0.6094796657562256,0,0,0,0,0,0,0,0,0,0.239999994635582,0.3300000131130219,0.07999999821186066,0,0,0,0,0,0,0,0,0,-0.1500000059604645,-0.07000000029802322,1.100000023841858,0,0,0,0,0,0,0,0,0
2791,384432765380057,-0.02594318240880966,0.00718977116048336,0.7954646348953247,0.6054015755653381,0,0,0,0,0,0,0,0,0,-0.05999999865889549,0.2099999934434891,0.3400000035762787,0,0,0,0,0,0,0,0,0,0.07999999821186066,-0.02999999932944775,0.9399999976158142,0,0,0,0,0,0,0,0,0
2792,384432789155549,-0.02499432489275932,0.0001830421388149261,0.7955347299575806,0.6053921580314636,0,0,0,0,0,0,0,0,0,-0.239999994635582,-0.3499999940395355,-0.07000000029802322,0,0,0,0,0,0,0,0,0,0.03999999910593033,-0.009999999776482582,1.210000038146973,0,0,0,0,0,0,0,0,0
2793,384432813604407,-0.02101817354559898,-0.002846295014023781,0.7955589294433594,0.6055048704147339,0,0,0,0,0,0,0,0,0,0.07999999821186066,-0.3600000143051147,-0.1899999976158142,0,0,0,0,0,0,0,0,0,-0.02999999932944775,0.009999999776482582,1.230000019073486,0,0,0,0,0,0,0,0,0
2794,384432837382395,-0.01798451691865921,0.001221455633640289,0.7925252914428711,0.6095726490020752,0,0,0,0,0,0,0,0,0,0.2199999988079071,0.25,-0.2000000029802322,0,0,0,0,0,0,0,0,0,-0.1400000005960464,-0,1.190000057220459,0,0,0,0,0,0,0,0,0
2795,384432861178564,-0.02285974100232124,0.01128142792731524,0.792381227016449,0.6094933152198792,0,0,0,0,0,0,0,0,0,0.3400000035762787,0.4399999976158142,0.03999999910593033,0,0,0,0,0,0,0,0,0,-0.1000000014901161,-0.02999999932944775,0.9800000190734863,0,0,0,0,0,0,0,0,0
2796,384432885313940,-0.02285974100232124,0.01128142792731524,0.792381227016449,0.6094933152198792,0,0,0,0,0,0,0,0,0,-0.05000000074505806,-0.01999999955296516,0.1000000014901161,0,0,0,0,0,0,0,0,0,-0.02999999932944775,0,0.9900000095367432,0,0,0,0,0,0,0,0,0
2797,384432909755990,-0.01893925480544567,0.008138246834278107,0.7954931259155273,0.6056118011474609,0,0,0,0,0,0,0,0,0,-0.1400000005960464,-0.2899999916553497,0.07000000029802322,0,0,0,0,0,0,0,0,0,-0.009999999776482582,-0,1.190000057220459,0,0,0,0,0,0,0,0,0
2798,384432933270470,-0.01893925480544567,0.008138246834278107,0.7954931259155273,0.6056118011474609,0,0,0,0,0,0,0,0,0,0,-0.02999999932944775,-0.07000000029802322,0,0,0,0,0,0,0,0,0,-0.01999999955296516,0.02999999932944775,1.210000038146973,0,0,0,0,0,0,0,0,0
2799,384432957383476,-0.01889832690358162,0.008232841268181801,0.7924551963806152,0.6095817089080811,0,0,0,0,0,0,0,0,0,0.2099999934434891,0.25,-0.1800000071525574,0,0,0,0,0,0,0,0,0,-0.119999997317791,-0.02999999932944775,1.159999966621399,0,0,0,0,0,0,0,0,0
2800,384432981076291,-0.02285974100232124,0.01128142792731524,0.792381227016449,0.6094933152198792,0,0,0,0,0,0,0,0,0,0.1000000014901161,0.1500000059604645,0,0,0,0,0,0,0,0,0,0,-0.05000000074505806,0.009999999776482582,0.9599999785423279,0,0,0,0,0,0,0,0,0
2801,384433005179219,-0.02285974100232124,0.01128142792731524,0.792381227016449,0.6094933152198792,0,0,0,0,0,0,0,0,0,-0.1500000059604645,-0.2000000029802322,-0.02999999932944775,0,0,0,0,0,0,0,0,0,-0.05999999865889549,0,1.179999947547913,0,0,0,0,0,0,0,0,0
2802,384433028976227,-0.01889832690358162,0.008232841268181801,0.7924551963806152,0.6095817089080811,0,0,0,0,0,0,0,0,0,0.05999999865889549,-0.1599999964237213,-0.009999999776482582,0,0,0,0,0,0,0,0,0,-0.05999999865889549,0.02999999932944775,1.179999947547913,0,0,0,0,0,0,0,0,0
2803,384433053425678,-0.01981200091540813,0.01524317637085915,0.7923149466514587,0.6096000075340271,0,0,0,0,0,0,0,0,0,0.1800000071525574,0.1299999952316284,-0.02999999932944775,0,0,0,0,0,0,0,0,0,-0.1099999994039536,-0.009999999776482582,1.110000014305115,0,0,0,0,0,0,0,0,0
2804,384433076848894,-0.01981200091540813,0.01524317637085915,0.7923149466514587,0.6096000075340271,0,0,0,0,0,0,0,0,0,0.009999999776482582,0.1800000071525574,0.1599999964237213,0,0,0,0,0,0,0,0,0,-0.01999999955296516,-0.01999999955296516,1,0,0,0,0,0,0,0,0,0
2805,384433101325009,-0.01889832690358162,0.008232841268181801,0.7924551963806152,0.6095817089080811,0,0,0,0,0,0,0,0,0,-0.1899999976158142,-0.2899999916553497,0.07999999821186066,0,0,0,0,0,0,0,0,0,0.07000000029802322,-0.009999999776482582,1.100000023841858,0,0,0,0,0,0,0,0,0
2806,384433125100073,-0.01493644062429667,0.005184050183743238,0.7925092577934265,0.6096549034118652,0,0,0,0,0,0,0,0,0,-0.05000000074505806,-0.2599999904632568,-0.2199999988079071,0,0,0,0,0,0,0,0,0,-0.009999999776482582,0.01999999955296516,1.289999961853027,0,0,0,0,0,0,0,0,0
2807,384433149208774,-0.01578902266919613,0.01227409578859806,0.7893458604812622,0.6136230230331421,0,0,0,0,0,0,0,0,0,0.239999994635582,0.2099999934434891,-0.2700000107288361,0,0,0,0,0,0,0,0,0,-0.1599999964237213,-0.02999999932944775,1.110000014305115,0,0,0,0,0,0,0,0,0
2808,384433173324726,-0.01973553746938705,0.01534204557538033,0.7892570495605469,0.6135539412498474,0,0,0,0,0,0,0,0,0,0.119999997317791,0.1899999976158142,0.1500000059604645,0,0,0,0,0,0,0,0,0,-0.1000000014901161,-0.03999999910593033,0.949999988079071,0,0,0,0,0,0,0,0,0
2809,384433197099596,-0.01585019379854202,0.01219499763101339,0.7924041152000427,0.6096686124801636,0,0,0,0,0,0,0,0,0,-0.1599999964237213,-0.1899999976158142,0.2300000041723251,0,0,0,0,0,0,0,0,0,-0.02999999932944775,0.009999999776482582,1.149999976158142,0,0,0,0,0,0,0,0,0
2810,384433220872237,-0.01585019379854202,0.01219499763101339,0.7924041152000427,0.6096686124801636,0,0,0,0,0,0,0,0,0,0.05999999865889549,-0.119999997317791,0.1500000059604645,0,0,0,0,0,0,0,0,0,-0.09000000357627869,0.009999999776482582,1.159999966621399,0,0,0,0,0,0,0,0,0
2811,384433245323502,-0.01981200091540813,0.01524317637085915,0.7923149466514587,0.6096000075340271,0,0,0,0,0,0,0,0,0,0.1700000017881393,0.25,0.2000000029802322,0,0,0,0,0,0,0,0,0,-0.2300000041723251,-0,1.129999995231628,0,0,0,0,0,0,0,0,0
2812,384433269093906,-0.02395502850413322,0.01805232837796211,0.7982614040374756,0.6015638113021851,0,0,0,0,0,0,0,0,0,0.1400000005960464,0.3799999952316284,0.6600000262260437,0,0,0,0,0,0,0,0,0,0.07999999821186066,-0.05999999865889549,0.8199999928474426,0,0,0,0,0,0,0,0,0
2813,384433293219088,-0.01603132858872414,0.01195588242262602,0.8014596700668335,0.5977144241333008,0,0,0,0,0,0,0,0,0,-0.4900000095367432,-0.2800000011920929,0.119999997317791,0,0,0,0,0,0,0,0,0,0.2599999904632568,0.009999999776482582,1.179999947547913,0,0,0,0,0,0,0,0,0
2814,384433317344571,-0.01501251850277185,0.004959428682923317,0.8015645742416382,0.5976991057395935,0,0,0,0,0,0,0,0,0,-0.1800000071525574,-0.4300000071525574,-0.5299999713897705,0,0,0,0,0,0,0,0,0,0.05000000074505806,0.02999999932944775,1.370000004768372,0,0,0,0,0,0,0,0,0
2815,384433341108332,-0.0119335763156414,0.009086960926651955,0.7955121397972107,0.6057519912719727,0,0,0,0,0,0,0,0,0,0.300000011920929,0.1000000014901161,-0.6399999856948853,0,0,0,0,0,0,0,0,0,-0.1800000071525574,-0.009999999776482582,1.100000023841858,0,0,0,0,0,0,0,0,0
2816,384433365245126,-0.01973553746938705,0.01534204557538033,0.7892570495605469,0.6135539412498474,0,0,0,0,0,0,0,0,0,0.1700000017881393,0.3499999940395355,-0.239999994635582,0,0,0,0,0,0,0,0,0,-0.3300000131130219,0.009999999776482582,1.120000004768372,0,0,0,0,0,0,0,0,0
2817,384433389340839,-0.02072544395923615,0.02225175686180592,0.7921046614646912,0.6096274256706238,0,0,0,0,0,0,0,0,0,0.3300000131130219,0.3600000143051147,0.5099999904632568,0,0,0,0,0,0,0,0,0,-0.1500000059604645,-0.07999999821186066,0.8999999761581421,0,0,0,0,0,0,0,0,0
2818,384433412791745,-0.02094692178070545,0.02204339392483234,0.7981612086296082,0.6016759872436523,0,0,0,0,0,0,0,0,0,-0.3799999952316284,-0.2300000041723251,0.5600000023841858,0,0,0,0,0,0,0,0,0,0.1299999952316284,0.05999999865889549,1.059999942779541,0,0,0,0,0,0,0,0,0
2819,384433437243167,-0.01597134955227375,0.01203588861972094,0.7984610795974731,0.6017142534255981,0,0,0,0,0,0,0,0,0,-0.1500000059604645,-0.2800000011920929,0.119999997317791,0,0,0,0,0,0,0,0,0,-0.009999999776482582,-0.01999999955296516,1.320000052452087,0,0,0,0,0,0,0,0,0
2820,384433461014231,-0.01603132858872414,0.01195588242262602,0.8014596700668335,0.5977144241333008,0,0,0,0,0,0,0,0,0,0.1899999976158142,0.2000000029802322,0.07000000029802322,0,0,0,0,0,0,0,0,0,0.009999999776482582,0.01999999955296516,1.149999976158142,0,0,0,0,0,0,0,0,0
2821,384433485117618,-0.02094692178070545,0.02204339392483234,0.7981612086296082,0.6016759872436523,0,0,0,0,0,0,0,0,0,0.2099999934434891,0.3499999940395355,-0.01999999955296516,0,0,0,0,0,0,0,0,0,-0.1400000005960464,-0.05000000074505806,1.059999942779541,0,0,0,0,0,0,0,0,0
2822,384433508567985,-0.0210568755865097,0.02193838357925415,0.8011595606803894,0.5976777076721191,0,0,0,0,0,0,0,0,0,0.01999999955296516,0.009999999776482582,0.2700000107288361,0,0,0,0,0,0,0,0,0,0.009999999776482582,-0,0.9300000071525574,0,0,0,0,0,0,0,0,0
2823,384433533137956,-0.02011288329958916,0.01484391465783119,0.8043476343154907,0.5936328768730164,0,0,0,0,0,0,0,0,0,-0.2199999988079071,-0.3400000035762787,0.07000000029802322,0,0,0,0,0,0,0,0,0,-0.009999999776482582,-0.009999999776482582,1.200000047683716,0,0,0,0,0,0,0,0,0
2824,384433557241109,-0.01609090901911259,0.01187557633966208,0.8044382333755493,0.5936996936798096,0,0,0,0,0,0,0,0,0,0.07000000029802322,-0.1000000014901161,-0.01999999955296516,0,0,0,0,0,0,0,0,0,-0.03999999910593033,0.009999999776482582,1.200000047683716,0,0,0,0,0,0,0,0,0
2825,384433580590246,-0.01704993844032288,0.0189509354531765,0.8012846708297729,0.5977398753166199,0,0,0,0,0,0,0,0,0,0.2099999934434891,0.1899999976158142,-0.05999999865889549,0,0,0,0,0,0,0,0,0,-0.1800000071525574,-0.009999999776482582,1.080000042915344,0,0,0,0,0,0,0,0,0
2826,384433605038483,-0.02116630598902702,0.02183282375335693,0.8041379451751709,0.5936645269393921,0,0,0,0,0,0,0,0,0,0.119999997317791,0.2800000011920929,0.2899999916553497,0,0,0,0,0,0,0,0,0,-0.03999999910593033,-0.03999999910593033,0.8899999856948853,0,0,0,0,0,0,0,0,0
2827,384433629161471,-0.02011288329958916,0.01484391465783119,0.8043476343154907,0.5936328768730164,0,0,0,0,0,0,0,0,0,-0.3100000023841858,-0.300000011920929,0.1500000059604645,0,0,0,0,0,0,0,0,0,0,0,1.169999957084656,0,0,0,0,0,0,0,0,0
2828,384433652939790,-0.01615008525550365,0.01179497316479683,0.8073966503143311,0.5896700620651245,0,0,0,0,0,0,0,0,0,0.07000000029802322,-0.25,0.07000000029802322,0,0,0,0,0,0,0,0,0,-0.05999999865889549,0.009999999776482582,1.25,0,0,0,0,0,0,0,0,0
2829,384433677060751,-0.01723859086632729,0.01877949200570583,0.8072218894958496,0.5896972417831421,0,0,0,0,0,0,0,0,0,0.2099999934434891,0.3400000035762787,0.009999999776482582,0,0,0,0,0,0,0,0,0,-0.1000000014901161,-0.009999999776482582,1.080000042915344,0,0,0,0,0,0,0,0,0
2830,384433701165174,-0.02127520367503166,0.02172672189772129,0.8070961833000183,0.5896363854408264,0,0,0,0,0,0,0,0,0,0,0.2700000107288361,0.1899999976158142,0,0,0,0,0,0,0,0,0,-0,-0.01999999955296516,0.9100000262260437,0,0,0,0,0,0,0,0,0
2831,384433724935082,-0.02018685080111027,0.01474316511303186,0.8073057532310486,0.5896037220954895,0,0,0,0,0,0,0,0,0,-0.2199999988079071,-0.3400000035762787,0.01999999955296516,0,0,0,0,0,0,0,0,0,-0.02999999932944775,0.01999999955296516,1.210000038146973,0,0,0,0,0,0,0,0,0
2832,384433749061914,-0.02018685080111027,0.01474316511303186,0.8073057532310486,0.5896037220954895,0,0,0,0,0,0,0,0,0,0.09000000357627869,-0.09000000357627869,-0,0,0,0,0,0,0,0,0,0,-0.1000000014901161,0.02999999932944775,1.190000057220459,0,0,0,0,0,0,0,0,0
2833,384433773186002,-0.01723859086632729,0.01877949200570583,0.8072218894958496,0.5896972417831421,0,0,0,0,0,0,0,0,0,0.1400000005960464,0.2899999916553497,0.07000000029802322,0,0,0,0,0,0,0,0,0,-0.07999999821186066,-0.009999999776482582,1.039999961853027,0,0,0,0,0,0,0,0,0
2834,384433797284465,-0.01723859086632729,0.01877949200570583,0.8072218894958496,0.5896972417831421,0,0,0,0,0,0,0,0,0,-0.07000000029802322,0.009999999776482582,0.1500000059604645,0,0,0,0,0,0,0,0,0,-0.009999999776482582,0.009999999776482582,1.049999952316284,0,0,0,0,0,0,0,0,0
2835,384433821058306,-0.01733227446675301,0.01869306527078152,0.8101602792739868,0.5856538414955139,0,0,0,0,0,0,0,0,0,-0.05999999865889549,-0.1800000071525574,0.03999999910593033,0,0,0,0,0,0,0,0,0,-0.01999999955296516,0.01999999955296516,1.230000019073486,0,0,0,0,0,0,0,0,0
2836,384433845187726,-0.01723859086632729,0.01877949200570583,0.8072218894958496,0.5896972417831421,0,0,0,0,0,0,0,0,0,0.119999997317791,0.009999999776482582,-0.09000000357627869,0,0,0,0,0,0,0,0,0,-0.05999999865889549,0.05000000074505806,1.100000023841858,0,0,0,0,0,0,0,0,0
2837,384433869633537,-0.02127520367503166,0.02172672189772129,0.8070961833000183,0.5896363854408264,0,0,0,0,0,0,0,0,0,0.1299999952316284,0.2300000041723251,-0.03999999910593033,0,0,0,0,0,0,0,0,0,-0.1500000059604645,-0.01999999955296516,1.080000042915344,0,0,0,0,0,0,0,0,0
